PolicyNum,ClaimNum,Year,ClaimStatus,Claim,Deduct,EntityType,Description,CoverageGroup,CoverageCode,Fire5,CountyCode,county
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2009,Closed,200,25000,School,glassvandalsimatEast,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,phonebrokeoffwallbystudent,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,exitlightbrokefromceiling,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,1013.35,25000,School,WestHS-llm8670-vandalismwomen'srestroom,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,spraypaintedgangsignonbackofbldg,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Allis-llm-10779-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,307.59,25000,School,doorglasssideentrancebrokenatLaFollette,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,doorglassshattered,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,413.87,25000,School,breezewaydoorglassbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,298.19,25000,School,crackinglassatMemorial,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,trophycasedoorsvandalizedatWestHS,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,LaFollette-llm-011462-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Glendale-glass-llm-9461,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,graffitioncorncobstructure,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,124.28,25000,School,brokenskylite,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,25,25000,School,Lindberg11M-2289fireext.glassdoorbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,445.37,25000,School,patiodoorglassbrokenatEast,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,70,25000,School,BuildingServices-6footladder,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Kennedy-llm012445-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,vandalismtodoorsatJeffersonMS,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,1000,25000,School,"lightningdamagetoparkinglights,breaker",BC,VF,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,LaFollette-llm-010696-glass,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,90.69,25000,School,graffitionparkinglotsign,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,HamiltonMS-llm9644-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,glassportionofexteriordoorkickedin,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,East-llm-11169-graffitiontenniscourt,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,50,25000,School,MansfieldStadium-llm9391-mirrorbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300.69,25000,School,Mendotaglass11M-5069,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,90.68,25000,School,LaFolletteH.S.Partitiondamage11M-5140,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,33.59,25000,School,"exitlightsmashed,lightcagemissing",BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,90.69,25000,School,graffitiondooratEmerson,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,375.69,25000,School,brokenoutsidewindows-k-wing,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,LaFollette-llm-12118-glassdoor,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,graffitiontenniscourtwallatWestHS,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,vandalismtohandlecausingleakateyewashstatn,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,1422,25000,School,Allied-11M12859-fencedamage,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,934.99,25000,School,BuildingServices-snowblowermissing,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,graffitidamagetobuilding,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,23129.92,25000,School,LightningdamageEAST11m-11644,BC,VF,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,West-llm9875-traffitiunderspecgymbridges,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,122,25000,School,HamiltonMS-batteriesdamaged,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,Memorial-11M13117-Glass/Vandalism,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,brokenwindow-BlackhawkMS,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,brokendisplaycase/yearbooks,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Gompers-glass/screen,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,roofleakintolightfixture,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,Jefferson-llm-12218-glass,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,East-llM-10002-patioglass,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,"Emerson-kilnfan,window,screens",BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,West-llm-10854-ADAbutton,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,vandalism-laminatedglassbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,3000,25000,School,Sherman-playgroundgraffiti-llm9412,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,299.73,25000,School,WestH.S.11M-4898damagebrokenatWestHS,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,1750,25000,School,ElvehjemSprayPaint11M-4693,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Mendota-llm12981-glassdoor4,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,exitlightbrokenoffceilingatLowell,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,graffitidamageto2doorsatHoytSchool,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,370.69,25000,School,GlendaleElementary11M-5269,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,glassbrokenatWestHS,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,250,25000,School,westwindowdamageatMendota,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,East-12M-1728-glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,graffitito2doorsbythmatHoyt,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Whitehorse-11M13001-Glass/vandalism,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,blacklightermarksunderoverhang,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,EASTgraffitiontenniscourtretainingwall,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,glassindoor3brokeatJeffersonMS,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Kennedy-011158-vandalismplaygrndequip,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,3800,25000,School,Leopold-light/cameradamaged,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Mendota-llm11671-glass/screen,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,windowcrackedatJefferson,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,toiletsseatsdamagedatLeopold,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,75,25000,School,signmissingatDoyle,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,470,25000,School,Dellnetbooktakenfrommusicroom,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,583,25000,School,Whitehorse-llm-011076-clock,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,370.69,25000,School,frontdoorglass#2atGlendalecracked,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,doorglassbrokeatJeffersonMS,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,insidestormglasscracked-LowellES,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,graffititobaseballdugout,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,1000,25000,School,entrancedoorwindowbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,exitdoortaggedwithgraffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,graffitionplayground,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,368.19,25000,School,frontentrancedoor/glass#1kickedinatFalk,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Huegel-llm10145-glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,38096.32,25000,School,Memorial-llm009735-waterdamage,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Whitehorse-llm10519-glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,475,25000,School,EastHS-llM8965-telephonedamaged,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Kennedy-graffititoplaygroundequip,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,642,25000,School,Cherokee-glasscracked-007412,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,graffititotwosignsatHoyt/MSCR,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Kennedy-llm012254-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,222,25000,School,overofsmokedetectorpulledoff,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,LaFollette-llm012697-graffitibridge,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,graffitionfenceandgate,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,West-llm9719-displaycaseglassbroken,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,graffitidamagetosideofgym,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,graffititopropertyinopen,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,70.34,25000,School,damagedwindowscreenatSennettSchool,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Lincoln-llm011223-glasswindow,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,1121,25000,School,bbholesinwindows,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,213,25000,School,glassbrokenatbottomofentrydoor,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,4698,25000,School,bbholesinseveralwindowsintwobuildings,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,81.38,25000,School,pelletshotsatdoorglass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,"WestHS-llM8685-cafedoors,glassbroken",BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,Memorial-11976-securitycameradamaged,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Kennedy-010069-doorglass,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,East-llm-11168-graffitionshed,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,graffitontwoshedsinathleticfield,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,OKeeffeMiddleSchool11M-50112,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Mendota-llm9879-door#6glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,VanHise-llm-10610-glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,596.9,25000,School,studentpunchedwindow-brokeglass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,16054.91,25000,School,"moldonfurniture,instruments,equipment",BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,466.69,25000,School,LaFolletteH.S.11M-5072,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,544.14,25000,School,graffititosigninfrontofbldg-Hoyt,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,80,25000,School,penciljammedintokeyway,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Allied-llm-11529-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Lincoln-llm011087-glasscafeteria,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,182.75,25000,School,Vand.Doorframe11M-4956,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,HoytSchooldoorsvandalized,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,LaFollette-llm-011899-glass,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,578.59,25000,School,walkietalkieradiomissing,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,JMMSH.S.11M-11662,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,225.59,25000,School,exteriordoorglassbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,vandalismtodoorglass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,graffitionsignatMendota,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,Kennedy-glass-vandalism-llm009163,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,door#7glassbroken-GlendaleES,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,732,25000,School,Lafollette-projectorstolen,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,250,25000,School,glassdoorkickedbystudent-Marquette/O'Keefe,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,150,25000,School,MadisonMemorialTennisCourts-vandalism,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,4471.41,25000,School,whileplowinglightpolehitandknockeddown,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,graffitatLeopold,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Memorial-llm-010177-doorglassbroke,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,glassonfireexitdoorbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Memorial-llm13117-doorglassbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Hoyt-llM8476-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,entrancedoor3glassbrokenatWright,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,brokendoorglassatLeopold,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,1329.78,25000,School,MemorialH.S.11M-005150,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,204.34,25000,School,glassbreakage,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,2000,25000,School,steampipeburstandleakedwaterundertile,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,9757.4,25000,School,snowplowing-hitlightpole,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,16windowscreensdamagedatLincolnES,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,2500,25000,School,electricaldamagetorefrigeratorandcontents,BC,VF,0,DAN,Dane
138109,20081656,2010,Closed,338,25000,School,West-llm-9816-battingcage,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,bLACKHAWK-12466-glassroom#131,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,doorbrokenbystudentatFrankAllisES,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,4588.77,25000,School,LaFollette11M-0949pipeburst-damagedoutlets,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,90.69,25000,School,glassdoordisplaycasebroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,WestHS-llm8022-graffitionheatconnector,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,O'Keeffe-llm-11933-graffititosidewalk,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,212.5,25000,School,glassbrokebystudent,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,250,25000,School,Jefferson-req#132678-benchdamaged,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,3750,25000,School,winddamgetoroof,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,1000,25000,School,waterdamagetoschoolbldg,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,250,25000,School,glassbroken-WestHS,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Jefferson-llm012308-glass,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,"graffitionbrickwall,picnictables",BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Mendota-llm12933-glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,WestHS-llm10019-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,VanHise-crackedglass-llm-009698,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,1300,25000,School,vandalismtoseveralscreens,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,brokendoor/glassatLaFolletteHS,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,graffitionfrontwallofHoytSchool,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,graffitonoutsidewallatSandburg,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,glassondoorcrackedatJeffersonMS,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,WestHS-llm8377-graffitiboy'srestroom,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,Elvehjem-12283-brokenwindow,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,662,25000,School,entrancepatitionglassbroken,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,graffitiontennispracticebackstop,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,8754,25000,School,Lincoln-fencedamage,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,spraypaintonoutsidedoorsatSandburg,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,Memorial-llm9202-fireextinguisher,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Whitehorse-llm010438-graffiti,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,graffitionoutsidesignatHoyt,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,holeinglasspanelatHamilton,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,VandalismTechEdDoors,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,645.87,25000,School,BlackHawk-llm-11705-bullethole-glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,Elvehjem-12577-glassroom140,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,256.59,25000,School,bbhole/glassbreakageindoor4atMendota,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,200,25000,School,Shabazz-llM4166-waterdamagedmonitor,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,250,25000,School,Whitehorse-llM-008566-glassbroken,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,521.05,25000,School,O'Keeffe-010048-light,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,BlackHawk-llm-010650-glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,150,25000,School,Whitehorse-llm-010613-screens,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,100,25000,School,SennettMSllM7164-exitsignvandalized,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Wright-llm13023-glass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,181.37,25000,School,WestH.S.Grafiti11M-5154,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,300,25000,School,Leopold-12468-cafedoorglass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Lincoln-llm011691-playstructureplexiglass,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,459.87,25000,School,Mendota-llm12984-glassroom11,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,Hoyt-llm8087-graffititodumpsters/signs,BC,VE,0,DAN,Dane
138109,20081656,2010,Closed,500,25000,School,winddamagetonettinginbaseballfield,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,650,25000,School,OlsonES-llm008119-vehicledamagedbench,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,400,25000,School,LaFollette-llm-010898-glass,BC,VS,0,DAN,Dane
138109,20081656,2010,Closed,521.87,25000,School,Memorial-brokenglass,BC,VS,0,DAN,Dane
